Source,Target,Weight
maga,uselections2016,2
maga,presidentialele,2
maga,fam,2
maga,strongerwithtrump,2
maga,gocubs,2
maga,suicide,2
maga,ptsd,2
maga,leftard,2
maga,nwa,2
maga,reagan,2
maga,nastywoman,2
maga,wethepeoplevotetrump,2
maga,obamaandhillaryamerica,2
maga,realamerica,2
maga,crocodiletears,2
maga,makeeveryvotecount,2
maga,hillaryisapedophile,2
maga,trumpmovement,2
maga,mexicowillpayforit,2
maga,ca,2
maga,kell,2
maga,votet,2
maga,millennial,2
maga,cocktailhour,2
maga,mileycyrus,2
maga,truthdontlie,2
maga,celebration,2
maga,unitedstates,2
maga,starbucks,2
maga,trumptv,2
maga,americanelec,2
maga,gata,2
maga,restor,2
maga,riggedsystem,2
maga,gotrump,2
maga,in,2
maga,denise,2
maga,jk,2
maga,soundcloud,2
maga,foxn,2
maga,bitterandtwisted,2
maga,silen,2
maga,kathy,2
maga,crybullies,2
maga,packyourbags,2
maga,electionresults2016,2
maga,inthistogether,2
maga,ma,2
maga,stoptpp,2
maga,migrantreplacement,2
maga,wearewatching,2
maga,conservatism,2
maga,no,2
maga,bcot,2
maga,oip,2
maga,presidentele,2
maga,mustread,2
maga,pc,2
maga,po,2
maga,worldwinning,2
maga,potusdonaldtrump,2
maga,joenbc,2
maga,seen,2
maga,themovement,2
