Source,Target,Weight
election2016,thei71project,4
election2016,notok,4
election2016,hillaryfo,4
election2016,umdjo,4
election2016,emperorsoftime,4
election2016,shame,4
election2016,yesona,4
election2016,ar15,4
election2016,floridafortrump,4
election2016,worth1000words,4
election2016,hilileak,4
election2016,trumped,4
election2016,voteblueelection2016,4
election2016,nycvotes,4
election2016,univision,4
election2016,fbf,4
election2016,middlemarket,4
election2016,env320,4
election2016,funfriday,4
election2016,thinblueline,4
election2016,nfpguesses,4
election2016,statistics,4
election2016,psychedelic,4
election2016,thecubs,4
election2016,lawyer,4
election2016,nomoreclintons,4
election2016,fml,4
election2016,ourvotecounts,4
election2016,wow,4
election2016,gr,4
election2016,hillaryc,4
election2016,365cm,4
election2016,wth,4
election2016,qotd,4
election2016,fivewordseduction,4
election2016,fsu,4
election2016,election2014,4
election2016,election2015,4
election2016,indicthillaryclinton,4
election2016,mt,4
election2016,yourvoice,4
election2016,np,4
election2016,shutitdown,4
election2016,cosen,4
election2016,sports,4
election2016,personalfinance,4
election2016,pe,4
election2016,po,4
election2016,presidentialrace,4
election2016,fbidocs,4
election2016,attorney,4
election2016,trumpwins,4
election2016,sf,4
election2016,election2016clinton,4
election2016,decision,4
election2016,bluelivesmatter,4
election2016,uk,4
election2016,vp,4
election2016,lionstrong,4
election2016,werynj,4
election2016,godblessghana,4
election2016,sugarrefund,4
election2016,wy,4
election2016,ya,4
election2016,animalrights,4
election2016,article50,4
election2016,civicdutydone,4
election2016,fuseboxradio,4
election2016,betfair,4
election2016,union,4
election2016,bbcnews,4
election2016,repubtards,4
election2016,goo,4
election2016,militaryvotesmatter,4
election2016,5moredays,4
election2016,army,4
election2016,bush,4
election2016,pollingplace,4
election2016,decal,4
election2016,fÃ bricalehmann,4
election2016,fightbac,4
election2016,optionstrading,4
election2016,defense,4
election2016,lockthemup,4
election2016,westchester,4
election2016,myvotingstory,4
election2016,edwardsnowden,4
election2016,voto,4
election2016,ruleoflaw,4
election2016,hillarycllinton,4
election2016,ohiovotes,4
election2016,artfortrump,4
election2016,gooddogsforclinton,4
election2016,oklaed,4
election2016,earlyvo,4
election2016,hil,4
election2016,yeson59,4
election2016,values,4
election2016,obummer,4
election2016,washweek,4
election2016,youmatter,4
election2016,mouhcinefikri,4
election2016,asia,4
election2016,encouragement,4
election2016,giantdouche,4
election2016,electioncountdown,4
election2016,desmoines,4
election2016,txeduchat,4
election2016,clintonbodybags,4
election2016,streetphotography,4
election2016,jobsday,4
election2016,makehistory,4
election2016,traitors,4
election2016,tinyramses,4
election2016,crookedhilary,4
election2016,theology,4
election2016,pode,4
election2016,mediaasskissingt,4
election2016,voteagainsthatenov8,4
election2016,drdshow,4
election2016,voteforhillary,4
election2016,cleanairmomsvote,4
election2016,cairla20,4
election2016,iot,4
election2016,specialreport,4
election2016,teamscott,4
election2016,irs,4
election2016,publicrelations,4
election2016,article,4
election2016,eeday2016,4
election2016,texit,4
election2016,hillary4prison,4
election2016,harryreid,4
election2016,marxism,4
election2016,jackforpresident,4
election2016,girlpolitics,4
election2016,mnteachers,4
election2016,batman,4
election2016,latinos4trump,4
election2016,compol,4
election2016,jax,4
election2016,southafrica,4
election2016,housing,4
election2016,newsweek,4
election2016,standupwithevan,4
election2016,christophersimpson,4
election2016,shortfilm,4
election2016,1mfwf,4
election2016,shrm,4
election2016,blacklives,4
election2016,crisis,4
election2016,investigations,4
election2016,joy,4
election2016,itsonlyapapermoon,4
election2016,haters,4
election2016,maddo,4
election2016,investigation,4
election2016,6daysto,4
election2016,noamnesty,4
election2016,noon60,4
election2016,canna,4
election2016,trumpvhillary,4
election2016,incomeinequality,4
election2016,scandalfree,4
election2016,dailyphoto,4
election2016,garyjohnsonforpresident,4
election2016,trumpinprison,4
election2016,nbaa16,4
election2016,truthtopower,4
election2016,thursdaymotivation,4
election2016,weplaytowin,4
election2016,digitalmarketing,4
election2016,popcornabc,4
election2016,tntvote,4
election2016,social,4
election2016,voteforissue6,4
election2016,my14thshoestring,4
election2016,jacksonville,4
election2016,podestaemail,4
election2016,beattrump,4
election2016,alllivesmatter,4
election2016,drivent,4
election2016,clintoncollapse,4
election2016,signofthetimes,4
election2016,hardball,4
election2016,cadrought,4
election2016,texasvote,4
election2016,weed,4
election2016,immigrantsvo,4
election2016,mtpdaily,4
election2016,latinx,4
election2016,azelection,4
election2016,eleven,4
election2016,earlymorningeveningnews,4
election2016,votehillaryclinton,4
election2016,noonewatches,4
election2016,siouxcity,4
election2016,irevnzl,4
election2016,irandeal,4
election2016,crazy,4
election2016,candidconversations,4
election2016,wearewithnana,4
election2016,rallytogether,4
election2016,mindset,4
election2016,nwindiana,4
election2016,amsgrade8,4
election2016,university,4
election2016,crosscheck,4
election2016,comeys,4
election2016,vixfutures,4
election2016,turnblue,4
election2016,votingmachines,4
election2016,carminaformosa,4
election2016,dirtydonald,4
election2016,hillaryspantssuit,4
election2016,marijuanastocks,4
election2016,neverforget,4
election2016,mydayinla,4
election2016,lavotes,4
election2016,solar,4
election2016,timetravel,4
election2016,pitbull,4
election2016,usmedia,4
election2016,illegal,4
election2016,movingtocanada,4
election2016,okgetbacktoworkdebbie,4
election2016,chrischristies,4
election2016,wegood2016,4
election2016,rev16,4
election2016,freerides,4
election2016,kuwait,4
election2016,clintonbodycount,4
election2016,noexcuses,4
election2016,votingfraud,4
election2016,opensource,4
election2016,cmas,4
election2016,podestaemails24,4
election2016,chrispine,4
election2016,mlk,4
election2016,comeyresign,4
election2016,catholicsforhillary,4
election2016,ridematbus,4
election2016,co06,4
election2016,flintwatercrisis,4
election2016,fhsss,4
election2016,drugpolicy,4
election2016,moodys,4
election2016,justhours,4
election2016,stopbullying,4
election2016,sleep,4
election2016,daylightsavingstime,4
election2016,tucson,4
election2016,burlcovotes,4
election2016,trumptaxevasion,4
election2016,electtech,4
election2016,wordsmatter,4
election2016,ladygaga,4
election2016,voteforhim,4
election2016,logic,4
election2016,buffalo,4
election2016,detroits,4
election2016,massmedia,4
election2016,freetacos,4
election2016,votedisability,4
election2016,legalizeaz,4
election2016,nms,4
election2016,ignorance,4
election2016,now,4
election2016,letthemin,4
election2016,gocubs,4
election2016,indictmentislikely,4
election2016,nativeamericanhe,4
election2016,cthulhu2016,4
election2016,somaliamerican,4
election2016,voterprotection,4
election2016,market,4
election2016,uber,4
election2016,smbs,4
election2016,miamidade,4
election2016,hillarysem,4
election2016,ncgov,4
election2016,museums,4
election2016,adoptdontshop,4
election2016,practice,4
election2016,richmondvoter,4
election2016,gunviolence,4
election2016,wielection,4
election2016,dads,4
election2016,bourbon,4
election2016,voteforpedro,4
election2016,trivia,4
election2016,bigbrother,4
election2016,greysanatomy,4
election2016,concordca,4
election2016,educ,4
election2016,roguefbi,4
election2016,hilla,4
election2016,naacp,4
election2016,journalist,4
election2016,lordhelpus,4
election2016,hamiltonmixtape,4
election2016,wisdom,4
election2016,denvervotes,4
election2016,surge,4
election2016,pos,4
election2016,conservatives,4
election2016,voteviz,4
election2016,capxsxs,4
election2016,sethrich,4
election2016,voteprochoice,4
election2016,embarrassingfailures,4
election2016,fifthdistrict,4
election2016,cop22,4
election2016,cop21,4
election2016,dragrace,4
election2016,clear,4
election2016,landslide,4
election2016,simpsons,4
election2016,traitor,4
election2016,voteseminole,4
election2016,rally,4
election2016,carlosdanger,4
election2016,hold,4
election2016,planet,4
election2016,jury,4
election2016,monitor,4
election2016,protest,4
election2016,newsintweets,4
election2016,bfc530,4
election2016,blamerussia,4
election2016,qjs,4
election2016,pinalcounty,4
election2016,seriously,4
election2016,writer,4
election2016,trumpisanabuser,4
election2016,donaldtrum,4
election2016,wearred4trumpelectionday,4
election2016,fivethirtyeight,4
election2016,mlecdebate,4
election2016,venezuela,4
election2016,uspolitic,4
election2016,fascinating,4
election2016,space,4
election2016,trumpbookreport,4
election2016,familiesfightback,4
election2016,hillarysamerica,4
election2016,civility,4
election2016,politicalcorrectness,4
election2016,dadsfortrump,4
election2016,everyvotecoun,4
election2016,chucklorre,4
election2016,bombshell,4
election2016,message,4
election2016,feminism,4
election2016,studentaffairs,4
election2016,suffragists,4
election2016,imwit,4
election2016,abcnews,4
election2016,pathetic,4
election2016,cookies,4
election2016,mojo,4
election2016,michaelmoore,4
election2016,trumpp,4
election2016,yall,4
election2016,opengov,4
election2016,wargaming,4
election2016,nationalearlyvote,4
election2016,democ,4
election2016,navy,4
election2016,trumplandslide,4
election2016,bots,4
election2016,janedoecomplaint,4
election2016,biden,4
election2016,voteftw,4
election2016,trumpshair,4
election2016,seo,4
election2016,advocacy,4
election2016,asheville,4
election2016,christie,4
election2016,1fairwage,4
election2016,diymusic,4
election2016,3rdparty,4
election2016,gamersvote,4
election2016,lmao,4
election2016,snd,4
election2016,wikileaks25,4
election2016,electionhumor,4
election2016,spx,4
election2016,votefortump,4
election2016,letgarydebate,4
election2016,islamistheproblem,4
election2016,aliciamachado,4
election2016,daylightsaving,4
election2016,epicfail,4
election2016,ctpolitics,4
election2016,electionyear,4
election2016,yourewelcome,4
election2016,coloradovote,4
election2016,becounted,4
election2016,lovewins,4
election2016,currencies,4
election2016,gocolum,4
election2016,ballo,4
election2016,legalizefreedom,4
election2016,crushtrump,4
election2016,chicagoviolence,3
election2016,datavizdriven,3
election2016,resume,3
election2016,a,3
election2016,f,3
election2016,l,3
election2016,bringbackrevolution,3
election2016,the,3
election2016,sale,3
election2016,sunset,3
election2016,protectyourvote,3
election2016,pigs,3
election2016,thedevilspleasurepalace,3
election2016,politicalart,3
election2016,neworleans,3
election2016,cha,3
election2016,top10,3
election2016,voteagainsthate,3
election2016,goodeats,3
election2016,tweet,3
election2016,opendata,3
election2016,chills,3
election2016,cle,3
election2016,judgeregina,3
election2016,fbireopens,3
election2016,honesty,3
election2016,newbern,3
election2016,drugs,3
election2016,tpm,3
election2016,shouldbedisqualified,3
election2016,onenationundergod,3
election2016,ovaloffice,3
election2016,yesimold,3
election2016,hillarysaccomplishments,3
election2016,christmas,3
election2016,fwpconcord,3
election2016,votepa,3
election2016,havefaith,3
election2016,policestate,3
election2016,twd,3
election2016,freejulian,3
election2016,hillarysmurders,3
election2016,think,3
election2016,voteofsilence,3
election2016,presidentia,3
election2016,torture,3
election2016,latinaequalpay,3
election2016,dwts,3
election2016,readytovote,3
election2016,latinosconhillary,3
election2016,breakfastpeprally,3
election2016,sourceshaveconfirmed,3
election2016,amnewsers,3
election2016,cltevents,3
election2016,anon,3
election2016,sativa,3
election2016,qcvapes,3
election2016,eastwestmedia,3
election2016,measurel,3
election2016,lindsaylohan,3
election2016,shenanigans,3
election2016,crookedclintons,3
election2016,taxreform,3
election2016,pinalcoun,3
election2016,lorettalynch,3
election2016,endorsement,3
election2016,joearpaio,3
election2016,fights4ourschools,3
election2016,womenwhovotetrump,3
election2016,trumprapetrial,3
election2016,ivot,3
election2016,revenge,3
election2016,sp500,3
election2016,trumpdebt,3
election2016,dem,3
election2016,cuba,3
election2016,investments,3
election2016,knope,3
election2016,bernthemedia,3
election2016,louisiana,3
election2016,training,3
election2016,madison,3
election2016,thebookofnow,3
election2016,unc,3
election2016,scicomm,3
election2016,unt,3
election2016,comeycoup,3
election2016,younggreens,3
election2016,nomore2party,3
election2016,montclairdeltas,3
election2016,crime,3
election2016,forward,3
election2016,cuny,3
election2016,f4f,3
election2016,singlepayer,3
election2016,staytuned,3
election2016,pennstate,3
election2016,satanism,3
election2016,fadedglory,3
election2016,bullshit,3
election2016,nevert,3
election2016,labor,3
election2016,politicsasusual,3
election2016,dailyoffice,3
election2016,maps,3
election2016,imwithamerica,3
election2016,lyinghillary,3
election2016,number2,3
election2016,puppetnewsbrief,3
election2016,acorruptgovernment,3
election2016,jourdanaccounting,3
election2016,johnpodesta,3
election2016,expanse,3
election2016,inequality,3
election2016,europe,3
election2016,lotr,3
election2016,votehrc,3
election2016,trumptydumpty,3
election2016,putintrump,3
election2016,eco,3
election2016,ncssbethebest,3
election2016,ivotedmdflowers,3
election2016,terrorthreat,3
election2016,fbire,3
election2016,secretballot,3
election2016,stop,3
election2016,crowdintelligence,3
election2016,fwpies,3
election2016,ethics,3
election2016,cakes,3
election2016,ele,3
election2016,letspromotepeace,3
election2016,berkeley,3
election2016,jokes,3
election2016,whitfieldstrong2016,3
election2016,thursdayt,3
election2016,bluestate,3
election2016,makeitmsp,3
election2016,rights,3
election2016,pharmacyvoter,3
election2016,temperament,3
election2016,partyoftrump,3
election2016,lakelandsvotes,3
election2016,jebbush,3
election2016,airzoo,3
election2016,election2016gt,3
election2016,firsttime,3
election2016,microsoft,3
election2016,trumppresidency,3
election2016,coloringbook,3
election2016,rankedchoicevoting,3
election2016,issues,3
election2016,advisorcenter,3
election2016,clueless,3
election2016,fromwhereistand,3
election2016,grid,3
election2016,voteearlyvoteoften,3
election2016,alfranken,3
election2016,foia,3
election2016,trumptra,3
election2016,mtgov,3
election2016,fbiinvestigation,3
election2016,electric,3
election2016,wethepeoplevotetrump,3
election2016,happythoughts,3
election2016,extralife,3
election2016,fiu,3
election2016,assistivetechnology,3
election2016,usvirginislands,3
election2016,ad,3
election2016,rockandroll,3
election2016,panic,3
election2016,refugeeswelcome,3
election2016,trumppe,3
election2016,votes,3
election2016,dj,3
election2016,votingselfie,3
election2016,reformationday,3
election2016,americanhorrorstory,3
election2016,eu,3
election2016,fx,3
election2016,alert,3
election2016,nocompromise,3
election2016,sflvotes,3
election2016,gotrump,3
election2016,educateyourself,3
election2016,newtgingrich,3
election2016,peterkadzik,3
election2016,uselectionleb,3
election2016,soundcloud,3
election2016,trumpocalypse,3
election2016,ww3,3
election2016,goodread,3
election2016,election2000,3
election2016,places,3
election2016,electionresults2016,3
election2016,contest,3
election2016,foodie,3
election2016,chiweenie,3
election2016,rescue,3
election2016,newgencomms,3
election2016,calvotes,3
election2016,pj,3
election2016,idontwanttoalarmyou,3
election2016,brand,3
election2016,samanata,3
election2016,sd,3
election2016,hesburgh,3
election2016,gunguy,3
election2016,tc,3
election2016,teamwork,3
election2016,tn,3
election2016,nvtogether,3
election2016,tv,3
election2016,stoptheugly,3
election2016,yahoo,3
election2016,un,3
election2016,crockettbears,3
election2016,sexisttrump,3
election2016,trumprapecharges,3
election2016,vc,3
election2016,millenials4trump,3
election2016,ws,3
election2016,hawaii,3
election2016,bigly,3
election2016,preschool,3
election2016,decisionday,3
election2016,trumpsucks,3
election2016,canpoli,3
election2016,goodvsevil,3
election2016,evilincarnate,3
election2016,help,3
election2016,podcasts,3
election2016,bigot,3
election2016,nightmare,3
election2016,zoeforpresident,3
election2016,eenvandaag,3
election2016,votersguide,3
election2016,predictthestates,3
election2016,electionpbs,3
election2016,rhodeisland,3
election2016,electionpbp,3
election2016,millennials4trump,3
election2016,sorospuppet,3
election2016,youre,3
election2016,herstory,3
election2016,c4cf,3
election2016,success,3
election2016,flpolitics,3
election2016,voteridlaws,3
election2016,argh,3
election2016,happywednesday,3
election2016,pollingstation,3
election2016,native,3
election2016,latinosgovote,3
election2016,arka,3
election2016,undecidevoter,3
election2016,factoftheday,3
election2016,weneed15percent,3
election2016,undecidedvot,3
election2016,october,3
election2016,unite,3
election2016,casinos,3
election2016,electoralcolle,3
election2016,womeninbusiness,3
election2016,houseofcards,3
election2016,comfortfood,3
election2016,cfasummit,3
election2016,hashtag,3
election2016,useconomy,3
election2016,religion,3
election2016,polisci,3
election2016,chathamcounty,3
election2016,susansarandon,3
election2016,1403pride,3
election2016,bethejuryinnovember,3
election2016,wages,3
election2016,happy,3
election2016,phl4hrc,3
election2016,voteforyourrights,3
election2016,trumpbankruptcies,3
election2016,sfsu,3
election2016,beyoncÃ©,3
election2016,flashbackfriday,3
election2016,dailytweet,3
election2016,hillaryclin,3
election2016,superskooled,3
election2016,timeforamericatowakeup,3
election2016,mothers,3
election2016,wsaw,3
election2016,deals,3
election2016,etatsunis2016,3
election2016,firebrazile,3
election2016,bully,3
election2016,zindagi360,3
election2016,trumpsurge,3
election2016,workflex,3
election2016,x22report,3
election2016,patriots,3
election2016,christianvote,3
election2016,letyourvoicebeheard,3
election2016,nuclearweapons,3
election2016,charliebrown,3
election2016,workplace,3
election2016,courtofappeal,3
election2016,macdst,3
election2016,mustsee,3
election2016,saveourchildren,3
election2016,va07,3
election2016,neverhillarynevertrump,3
election2016,women4trump,3
election2016,teachthebabies,3
election2016,mediablackout,3
election2016,xenophobia,3
election2016,hereiamw,3
election2016,springst,3
election2016,fridayiminlove,3
election2016,comeyletter,3
election2016,11thhour,3
election2016,usavotes,3
election2016,gamede,3
election2016,justsayin,3
election2016,propaganda,3
election2016,panamapapers,3
election2016,day10,3
election2016,digitaltran,3
election2016,utahvotes,3
election2016,refund,3
election2016,latinosvote,3
election2016,castyourcups,3
election2016,donaldtr,3
election2016,fake,3
election2016,voteretain426,3
election2016,justsayno,3
election2016,wearehillary,3
election2016,fuckfacevonclowns,3
election2016,haterising,3
election2016,ind,3
election2016,libcrib,3
election2016,geoscience,3
election2016,billmaher,3
election2016,westworld,3
election2016,avlnews,3
election2016,electionquiz,3
election2016,perjury,3
election2016,nastywomanchallenge,3
election2016,wearedoomed,3
election2016,reformation,3
election2016,dumbass,3
election2016,freetrade,3
election2016,courage,3
election2016,termlimits,3
election2016,lcms,3
election2016,thisiswhatadoctorlookslike,3
election2016,marxist,3
election2016,sacramento,3
election2016,rockthevote2016,3
election2016,turdsandwich,3
election2016,corruptclintons,3
election2016,babiesforhillary,3
election2016,turkey,3
election2016,overtime,3
election2016,hrcle,3
election2016,republicansagainsttrump,3
election2016,newmusic,3
election2016,teammoot,3
election2016,tshirt,3
election2016,samanthabee,3
election2016,mniwiconi,3
election2016,blogger,3
election2016,fbis,3
election2016,pizza,3
election2016,soundbreaking,3
election2016,votebluealltheway,3
election2016,worldpremiere,3
election2016,senryu,3
election2016,criminals,3
election2016,womensvote,3
election2016,tarrantcounty,3
election2016,asockalypse,3
election2016,cloud,3
election2016,pickaside,3
election2016,profamily,3
election2016,epstein,3
election2016,elizabethwarren,3
election2016,cubsvsindians,3
election2016,civic,3
election2016,national,3
election2016,busted,3
election2016,ingodwetrust,3
election2016,stamina,3
election2016,mcclatchydc,3
election2016,humorous,3
election2016,dishonest,3
election2016,womenofsteel,3
election2016,imwithhim,3
election2016,truthfeed,3
election2016,historic,3
election2016,ruckus,3
election2016,trumptrain2016,3
election2016,legalizepot,3
election2016,admk,3
election2016,realchange,3
election2016,affordable,3
election2016,spacepotus,3
election2016,joke,3
election2016,ttt16,3
election2016,canby,3
election2016,download,3
election2016,badjudgement,3
election2016,grabembythepussy,3
election2016,pelosiface,3
election2016,latinosforhillary,3
election2016,2ndamendment,3
election2016,stophate,3
election2016,miavotes,3
election2016,factchecking,3
election2016,yeswecran,3
election2016,caregivers,3
election2016,akasvote,3
election2016,interestrates,3
election2016,clowns,3
election2016,sexuality,3
election2016,vawg,3
election2016,fbiisrigged,3
election2016,melaniatrumpspeeches,3
election2016,freespeech,3
election2016,winooski,3
election2016,dracut,3
election2016,jesusisking,3
election2016,jonson400,3
election2016,getstern,3
election2016,jesuischarlie,3
election2016,mcmullinfinnin2016,3
election2016,phyllisschlaflyfortnight,3
election2016,westhartford,3
election2016,manonthestreet,3
election2016,wednesdayfeels,3
election2016,relocaterevolution,3
election2016,tired,3
election2016,scarytimes,3
election2016,neverclump,3
election2016,inclusion,3
election2016,paris,3
election2016,soyyo,3
election2016,weareallgonnafuckingdie,3
election2016,banconv,3
election2016,hesalreadyguilty,3
election2016,ksed,3
election2016,zombie,3
election2016,avlg,3
election2016,liberalprivilege,3
election2016,windsorvt,3
election2016,illiterate,3
election2016,1trumpwin,3
election2016,newsong,3
election2016,voteeverywhere,3
election2016,leodicaprio,3
election2016,weld,3
election2016,trumpputin2016,3
election2016,hilarious,3
election2016,alphaliving,3
election2016,federalflash,3
election2016,marlamaples,3
election2016,enlightenment,3
election2016,supportourtroops,3
election2016,spoof,3
election2016,platforms,3
election2016,west,3
election2016,dotherightthing,3
election2016,broward,3
election2016,industrial,3
election2016,electionseason,3
election2016,destroys,3
election2016,press,3
election2016,hillarygoingtoprison,3
election2016,dnccrap,3
election2016,thinkthevote,3
election2016,westonfl,3
election2016,presidentobama,3
election2016,blackribbons,3
election2016,elearning,3
election2016,49ernow,3
election2016,americathenightmare,3
election2016,mjelectionnight,3
election2016,recallchronicles,3
election2016,bias,3
election2016,philanthropy,3
election2016,myvotect,3
election2016,seanhannity,3
election2016,sweden,3
election2016,kansascity,3
election2016,nbcnews,3
election2016,tunein,3
election2016,cunexttuesday,3
election2016,chardonnay,3
election2016,elvis,3
election2016,boycott,3
election2016,absentee,3
election2016,saferthanatrumprally,3
election2016,compassion,3
election2016,bill,3
election2016,prochoice,3
election2016,tatteredflagseries,3
election2016,thewalkingdead,3
election2016,supporthillary,3
election2016,outerwear,3
election2016,6806tothepolls,3
election2016,ws2016,3
election2016,drumpfs,3
election2016,disgusting,3
election2016,creepydon,3
election2016,visionloss,3
election2016,teamcoco,3
election2016,blackamericaagain,3
election2016,fantasticfiction,3
election2016,hwillbemoreofthesameorworse,3
election2016,flpols,3
election2016,civiclit,3
election2016,anagenda4jobs,3
election2016,mep,3
election2016,conspiracytheorist,3
election2016,nationalanthem,3
election2016,buckscounty,3
election2016,oped,3
election2016,lwvmdc,3
election2016,steveharvey,3
election2016,happyfriday,3
election2016,mma,3
election2016,rememberinno,3
election2016,mna,3
election2016,civicengagement,3
election2016,southcarolina,3
election2016,aledchat,3
election2016,slate,3
election2016,existentialthreat,3
election2016,nscnn,3
election2016,polqc,3
election2016,freshofftheboat,3
election2016,mrx,3
election2016,rhum,3
election2016,corruptbrazile,3
election2016,roamwithus,3
election2016,msu,3
election2016,csulb,3
election2016,fascist,3
election2016,helpme,3
election2016,gamersunite,3
election2016,pagatustaxes,3
election2016,purapolitica,3
election2016,makesocialmediagreatagain,3
election2016,religiousfreedom,3
election2016,americachooses,3
election2016,njdistrict,3
election2016,nofear,3
election2016,akaueo,3
election2016,ohiostate,3
election2016,rich,3
election2016,artificialintelligence,3
election2016,election2k16,3
election2016,stockstotrade,3
election2016,showmealeader,3
election2016,fedsprobe,3
election2016,realdenald2024,3
election2016,pleasuretrumpshate,3
election2016,bushes,3
election2016,legalizeit,3
election2016,theapprentice,3
election2016,danger2america,3
election2016,kdvr,3
election2016,dance,3
election2016,disabled,3
election2016,voteliberal,3
election2016,imagine,3
election2016,thoughts,3
election2016,donnamustresign,3
election2016,gilmoregirls,3
election2016,etsy,3
election2016,leelonis,3
election2016,remembe,3
election2016,rhetoric,3
election2016,undocumented,3
election2016,reagan,3
election2016,ny1,3
election2016,saudi,3
election2016,smal,3
election2016,ksgov,3
election2016,stopendlesswar,3
election2016,herotalk,3
election2016,trump20never,3
election2016,actofvalor,3
election2016,whyivoteforevan,3
election2016,usps,3
election2016,samanataid,3
election2016,stopthesteal,3
election2016,vets,3
election2016,trumpkkk,3
election2016,draw,3
election2016,voteforwine,3
election2016,smod,3
election2016,imwithwine,3
election2016,funfact,3
election2016,abrahamlincoln,3
election2016,usvi,3
election2016,trumpsexualassaults,3
election2016,5daysleft,3
election2016,latinoswithtrump,3
election2016,annonymous,3
election2016,dividedwevote,3
election2016,melissajoanhart,3
election2016,clintonhoax,3
election2016,teleprompterdon,3
election2016,gaysfortrump,3
election2016,puns,3
election2016,damp,3
election2016,cultivatingempathy,3
election2016,sanantonio,3
election2016,intimidation,3
election2016,idahoelection,3
election2016,wonderwoman,3
election2016,rasmussen,3
election2016,caedchat,3
election2016,manlawbbq,3
election2016,americansabroad,3
election2016,come,3
election2016,nomi,3
election2016,picoftheday,3
election2016,unitedincorruptionblue,3
election2016,cometogether,3
election2016,hills,3
election2016,gopfail,3
election2016,floridaforhillary,3
election2016,theawakening,3
election2016,nova,3
election2016,wind,3
election2016,uspol,3
election2016,smallbusiness,3
election2016,blue,3
election2016,votesocialist,3
election2016,chili,3
election2016,makesharkjumpinggreatagain,3
election2016,revival,3
election2016,treasury,3
election2016,elpasocountyco,3
election2016,therock,3
election2016,pdx,3
election2016,americas,3
election2016,flexyourvote,3
election2016,oakland,3
election2016,disgusted,3
election2016,4thcircuit,3
election2016,pig,3
election2016,stock,3
election2016,snow,3
election2016,evil,3
election2016,voterregistration,3
election2016,working,3
election2016,kellyanneconway,3
election2016,newamerican,3
election2016,cyberwar,3
election2016,electorialcollege,3
election2016,pop,3
election2016,colombia,3
election2016,rstats,3
election2016,peru,3
election2016,elitedangerous,3
election2016,wellness,3
election2016,wegotthis,3
election2016,medicare,3
election2016,pets,3
election2016,options,3
election2016,trouncetrump,3
election2016,nader,3
election2016,medialies,3
election2016,elite,3
election2016,sellout,3
election2016,disgrace,3
election2016,crips4hill,3
election2016,photooftheday,3
election2016,wondering,3
election2016,peopleofcolor,3
election2016,annlewis,3
election2016,yikes,3
election2016,vindictive,3
election2016,comicoftheday,3
election2016,drainthesw,3
election2016,talkradio,3
election2016,photojournalism,3
election2016,novemb,3
election2016,relocation,3
election2016,votetoendhunger,3
election2016,redwhiteandblue,3
election2016,earnyourvote,3
election2016,lockerroom,3
election2016,phlly,3
election2016,kgra,3
election2016,putinatwar,3
election2016,westandwithlove,3
election2016,tennessee,3
election2016,catholicspring,3
election2016,idiot,3
election2016,oscars,3
election2016,insomnia,3
election2016,projectveritasaction,3
election2016,writeinbernardsander,3
election2016,latinasfortrump,3
election2016,sisepuede,3
election2016,song,3
election2016,textgram,3
election2016,underground,3
election2016,outofammunition,3
election2016,trumpfoundation,3
election2016,fanomapage,3
election2016,raleighmoms,3
election2016,215votes,3
election2016,TRUE,3
election2016,firsttimevoter,3
election2016,corruptionabounds,3
election2016,turntxblue,3
election2016,writers,3
election2016,madewithpridetv,3
election2016,beagle,3
election2016,bringbackpaperballots,3
election2016,yourfuture,3
election2016,mainstreammedia,3
election2016,bexarcounty,3
election2016,burnbook,3
election2016,notblowingsmoke,3
election2016,paidandearned,3
election2016,ericschmidts,3
election2016,bobby4v,3
election2016,chrischristie,3
election2016,beyondtheblack,3
election2016,distractions,3
election2016,teapartythen,3
election2016,neoliberalism,3
election2016,faction3,3
election2016,poster,3
election2016,propheticgrief,3
election2016,mindyfinn,3
election2016,dollar,3
election2016,gobucks,3
election2016,letsroll,3
election2016,red,3
election2016,fixthedebt,3
election2016,moves,3
election2016,constitutionalcrisis,3
election2016,gardastrike,3
election2016,local1403,3
election2016,weiners,3
election2016,sociopath,3
election2016,politicalhumor,3
election2016,movement,3
election2016,prayingforusa,3
election2016,moco,3
election2016,antiwar,3
election2016,votinghttpstcogxalhetgmn,3
election2016,voteyeson72,3
election2016,alec,3
election2016,pleasert,3
election2016,partyplatforms,3
election2016,electiondaynovember8th,3
election2016,imwithus,3
election2016,rum,3
election2016,northernireland,3
election2016,dontvotefortrump,3
election2016,greennewdeal,3
election2016,annualhartfordevent,3
election2016,mood,3
election2016,nevergop,3
election2016,ccmtt,3
election2016,putinpuppet,3
election2016,ausvotes,3
election2016,princess,3
election2016,georgecarlin,3
election2016,edenbridge,3
election2016,electionviz,3
election2016,vino,3
election2016,hillarysaccolades,3
election2016,markcuban,3
election2016,fall2016,3
election2016,catsoftwitter,3
election2016,themostinterestingmanonradio,3
election2016,glasssteagall,3
election2016,legalizemarijuana,3
election2016,farmingtonnm,3
election2016,clintonkaine16,3
election2016,wearred,3
election2016,texasgop,3
election2016,bds,3
election2016,qawards,3
election2016,wineparty,3
election2016,clintonscandal,3
election2016,hilariousity,3
election2016,bpc2,3
election2016,doublestandard,3
election2016,trumpleaks,3
election2016,govoteomaha,3
election2016,proudcanadian,3
election2016,vapeqc,3
election2016,funnymeme,3
election2016,deargod,3
election2016,rnrn,3
election2016,punkrock,3
election2016,rallyaroundthis,3
election2016,6daysout,3
election2016,milenionoticias,3
