Source,Target,Weight
imwithher,trumplies,4
imwithher,pedof,4
imwithher,gophandsoffme,4
imwithher,trumpistrash,4
imwithher,makeamericagreat,4
imwithher,losewithhillary,4
imwithher,weneedafÃ_hrer,4
imwithher,foodforthought,4
imwithher,soproud,4
imwithher,postvotingstressrelief,4
imwithher,godsaveamerica,4
imwithher,imwithwomen,4
imwithher,sadworld,4
imwithher,howdidthishappen,4
imwithher,trans,4
imwithher,electio,4
imwithher,americanelection,4
imwithher,georgeclooney,4
imwithher,usavotes,4
imwithher,berniebros,4
imwithher,shattertheceiling,4
imwithher,electionfraud,4
imwithher,poll,4
imwithher,maga16,4
imwithher,mothernature,4
imwithher,pedophiles,4
imwithher,hillaryforprision,4
imwithher,kristallnacht,4
imwithher,becausesheswithme,4
imwithher,haiti,4
imwithher,torturechamber,4
imwithher,truthmatters,4
imwithher,americahasnopresident,4
imwithher,kidfucking,4
imwithher,trumps,4
imwithher,pizza,4
imwithher,instagay,4
imwithher,shethepeople,4
imwithher,onward,4
imwithher,joy,4
imwithher,sad,4
imwithher,dontcallhimpresident,4
imwithher,britneyarmy,4
imwithher,globalistscum,4
imwithher,opwhiterose,4
imwithher,shesmypresident,4
imwithher,blindspot,4
imwithher,dothemath,4
imwithher,muslimlivesmatter,4
imwithher,hillbot,4
imwithher,smh,4
imwithher,foxnews2016,4
imwithher,glory,4
imwithher,electi,4
imwithher,whatisaleppo,4
imwithher,trumpwon,4
imwithher,millennials,4
imwithher,trumptapes,4
imwithher,bbott,4
imwithher,weareallher,4
imwithher,cutforhillary,4
imwithher,protestcityhallnyc,3
imwithher,brooklyn,3
imwithher,latino,3
imwithher,l,3
imwithher,thanksamerica,3
imwithher,stillirise,3
imwithher,theotherroom,3
imwithher,impeach,3
imwithher,silverlining,3
imwithher,southpark,3
imwithher,strongwomen,3
imwithher,lovet,3
imwithher,keepmovingforward,3
imwithher,czerniecki2036,3
imwithher,nottrump,3
imwithher,abolitionnow,3
imwithher,fashion,3
imwithher,electoralcollage,3
imwithher,disaster,3
imwithher,nofilter,3
imwithher,itsthatcrucial,3
imwithher,sjws,3
imwithher,bettertogether,3
imwithher,plurilingue,3
imwithher,writeinbernie,3
imwithher,nohate,3
imwithher,fighttrump,3
imwithher,bluewave,3
imwithher,imwithherers,3
imwithher,trumptower,3
imwithher,michell,3
imwithher,worthit,3
imwithher,wetoldyou,3
imwithher,lockhimup,3
imwithher,moveforward,3
imwithher,instagram,3
imwithher,godhelpus,3
imwithher,imwithamerica,3
imwithher,momsdemandhillary,3
imwithher,lotr,3
imwithher,shameonamerica,3
imwithher,imtellingmykids,3
imwithher,inspired,3
imwithher,notmypre,3
imwithher,boston,3
imwithher,historical,3
imwithher,female,3
imwithher,uselection20,3
imwithher,draftourdaughters,3
imwithher,factfree,3
imwithher,cancela2016,3
imwithher,environment,3
imwithher,dontstopbelieving,3
imwithher,changingthefaceofsound,3
imwithher,ohhillyes,3
imwithher,proudamerican,3
imwithher,electoralvotes,3
imwithher,snowflake,3
imwithher,mybodymychoice,3
imwithher,nasty,3
imwithher,running,3
imwithher,millenials,3
imwithher,kellyfile,3
imwithher,impeachdonaldtrump2017,3
imwithher,imstillhere,3
imwithher,iwaswithher,3
imwithher,noprop,3
imwithher,historymade,3
imwithher,basketofdeplorables,3
imwithher,notmygop,3
imwithher,philly,3
imwithher,inspirational,3
imwithher,nuffsaid,3
imwithher,hillarysaveus,3
imwithher,gilmoregirls,3
imwithher,nastywomam,3
imwithher,shouldershimmy,3
imwithher,nevertr,3
imwithher,lovetrumphate,3
imwithher,strongertogethe,3
imwithher,keystonepipeline,3
imwithher,mtvcampaign,3
imwithher,food,3
imwithher,millennial,3
imwithher,dc,3
imwithher,mileycyrus,3
imwithher,rihanna,3
imwithher,nopopularvotenomandate,3
imwithher,fl,3
imwithher,fu,3
imwithher,trumptr,3
imwithher,riggedsystem,3
imwithher,im,3
imwithher,onevoteequalsonevote,3
imwithher,immigration,3
imwithher,realdonaldtrump,3
imwithher,transisbeautiful,3
imwithher,ny,3
imwithher,proudtobepa,3
imwithher,liar,3
imwithher,st,3
imwithher,noh8,3
imwithher,maga3,3
imwithher,life,3
imwithher,imstillwithyou,3
imwithher,standwithpp,3
imwithher,election2,3
imwithher,help,3
imwithher,clinton2016,3
imwithher,dignity,3
imwithher,weloveyou,3
imwithher,currentmood,3
imwithher,powerfulvagina,3
imwithher,dumpthetrump,3
imwithher,trumpnotmypresident,3
imwithher,inbound16,3
imwithher,americans,3
imwithher,god,3
imwithher,toosoon,3
imwithher,lovetrumpsh,3
imwithher,sendhelp,3
imwithher,trumppence,3
imwithher,hannity,3
imwithher,usaelection,3
imwithher,american,3
imwithher,thisyearimthankfulfor,3
imwithher,iwish,3
imwithher,ibelieve,3
imwithher,iwillneverbewithhim,3
imwithher,8-Nov,3
imwithher,itsbritneybitch,3
imwithher,firstfemalepresident,3
imwithher,gtfo,3
imwithher,americadecides,3
imwithher,electionprotest,3
imwithher,yesshecan,3
imwithher,htown,3
imwithher,electoralreform,3
imwithher,electionight,3
imwithher,hil,3
imwithher,popularvotepresident,3
imwithher,tuesdaymotivation,3
imwithher,notrump2016,3
imwithher,draint,3
imwithher,imwither,3
imwithher,outdated,3
imwithher,wearestrongertogether,3
imwithher,rigged,3
imwithher,electionda,3
imwithher,gitmo,3
imwithher,devastatedindc,3
imwithher,iloveher,3
imwithher,dealwithit,3
imwithher,woops,3
imwithher,dtla,3
imwithher,godbless,3
imwithher,weare,3
imwithher,runnin,3
imwithher,britneybitch,3
imwithher,clintard,3
imwithher,blackvoters,3
imwithher,memes,3
imwithher,ellanolepasaniuna,3
imwithher,wakeup,3
imwithher,imnotwithher,3
imwithher,isis,3
imwithher,statueofliberty,3
imwithher,yoflipo,3
imwithher,photo,3
imwithher,weshallovercome,3
imwithher,phillyrally,3
imwithher,christians,3
imwithher,united,3
imwithher,thankyoumisha,3
imwithher,lyrics,3
imwithher,notourpresident,3
imwithher,thefive,3
imwithher,smashthepatriarchy,3
imwithher,blessing,3
imwithher,transcanada,3
imwithher,womancard,3
imwithher,iamstillwithher,3
imwithher,imwit,3
imwithher,snapchatelectionupdates,3
imwithher,thirdparty,3
imwithher,corruption,3
imwithher,feminists,3
imwithher,thebest,3
imwithher,fightsong,3
imwithher,thehood,3
imwithher,losers,3
imwithher,debate,3
imwithher,theaftermath,3
imwithher,boom,3
imwithher,illbewithher,3
imwithher,freedom,3
imwithher,soros,3
imwithher,heswithher,3
imwithher,neverstopbelieving,3
imwithher,cnnpolitics,3
